customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
10de1d2f812b134f7659b081e1f72c52,14f0772a08bd37d2037b42a9ff4bdba3,13343,indaiatuba,SP
1a56ca3ed189c5846bffb53057e0e0ca,9ddf65133a565679e0cc421ea83c4463,14055,ribeirao preto,SP
bea8e016003c0579ec3d2ff83a7dda42,2e808c750082cc984e777652d1ecfcf5,9210,santo andre,SP
937afb3c743cbde0849c9f8463628d15,7e152bb52633a3cb351bf4bc2a75e0bd,38407,uberlandia,MG
28e063338299369124b14759ef655663,268f67dec46731d0b3aec4305742423d,14700,bebedouro,SP
805d3866943c88ce53b6a4e112e4fdbf,6c0ffe8dd6009590444facb799fe21ae,4006,sao paulo,SP
61acdc6986a8643e1554c395a2602779,8d07fe9ba5530c446135db1513c7e8b4,4855,sao paulo,SP
4fe1f12184b1d22b91608c08757d5f2e,663b40289adae2333137d8db825cf81f,22270,rio de janeiro,RJ
1920602a4a42900cee65ac56cf2071bd,44ba665f6047943b97f60fbb758fa570,5734,sao paulo,SP
372922185b99948dd405acc9e0d55828,3bfe0607a8777c8e9bfb7d6bcf44aa0a,16800,mirandopolis,SP
66b8ddcdb9e076dbe9500e2dafcecdc2,6cd0edc5e4e962a81241f455667c8104,22450,rio de janeiro,RJ
fad350ab71026dc64961281da7ddc063,9cc0a829ff06d89278404b76489181ce,8760,mogi das cruzes,SP
394c4558e06b0c9e8d6673e0d1c75d62,1f3fe7fc12dbb34bd15e64c214657199,18125,aluminio,SP
949c1427726c544f841ef6d3593772a4,306a288f9da68a239e28063e114f0502,4542,sao paulo,SP
068830daf2867cadbfc655e6a413388e,ca9ff40e3d69e5ffc34a46ed9b91451c,4685,sao paulo,SP
dd46295089c77ce6e11f35d38c0ad464,c0082140a6a2214f91d11cc7c77b95d3,4564,sao paulo,SP
b04895eee6cdbd56c1d80d896adcd6bd,ae11ab40faeb1f8b85f6308e052bd710,96820,santa cruz do sul,RS
080ea580ebf890d1b95afdb8d7a5297e,36ab56c6d620321e2acaeabd24cb76db,4208,sao paulo,SP
45e541f36bb1209909900413545c9a82,f2c92c3c24df8774d4db1daa845cd9d7,78280,mirassol d'oeste,MT
6cc2e40eace90bc96763f568bd106a6f,04b090bfb11c279aeffeec7b476aaa2c,4254,sao paulo,SP
e9628d590eb072c2063446c00a552895,c4af77e29eb532b758812c5647f87ea0,75890,sao simao,GO
60ac5710c1bdce2a9a20a7e257137d5e,d118da7323679c69a5a99166f548f0a1,64052,teresina,PI
cae644882715eeb77677f6d9458ab35d,8355aa2e2de76e0b1500e69adb2a99c1,6422,barueri,SP
5d0957541b90307fbd9c8f8216c8cf5e,2204194cbff584f5d24e74c50752028a,77024,palmas,TO
aa9d97e174c1b58100d760c0fb2c0e52,d0de17c56ac20d05476bf53e07c466dc,11713,praia grande,SP
5d7970d7c8dd592b60af9a22922c4908,cebe8611d4653af520ef0879f5a61dd8,7857,franco da rocha,SP
8b12706add8da11e0633415bf6def248,ab243cd9e788d689cc822380f59616e1,13098,campinas,SP
093cd8998b382e15fec8f33653718c55,507773c65aebb2ec670b6bec5ed36bff,79031,campo grande,MS
5e3f472fbaeca6350f1d9d3072293f31,41ad638a2d5176da0eb0de9e177f880a,94960,cachoeirinha,RS
c80af1412ad477cbbd8527725403e3a9,8e65de42bac81c6aa9a9dd5a953afb9b,1503,sao paulo,SP
3452bc25e2ce8675c1e0731cf3933b33,a68c9c34242f5364df4ff3e06debd8c7,88330,balneario camboriu,SC
9aa112de315a66d5900c06c0e4796525,3c9fef2fc2853b682e2f5f21dd739a6a,78015,cuiaba,MT
d82edc41fd969ca260ae3c45ca700ca9,93303249f949b7cf03fec7605ca3219a,4515,sao paulo,SP
e4ae92658a82f75ae29c271faead62c6,7cb3c6987d53ecd1706fe2f9d6e3dfcc,44700,jacobina,BA
ef4957ad9da3840bb7bbf2e0ebe181ff,35db55585fcbe791032c24fbb9d09c18,75280,orizona,GO
1cf10cb5031fd32d69fa19e7a98168a3,d6e1eed2622aad86ad46108ab7436606,17523,marilia,SP
7bc18b1be0acb2d2e9d8da9b93a0ecb0,b0afeb156c23614c6d6e5c382b494c18,6273,osasco,SP
76cbb2f50d9907cf49c5fd75d7ab80a6,518e573d63cb0cfe30f910c25b28305f,35300,caratinga,MG
61bcb430e27a3d10e9461d44ef73f7c8,6a73c808d933d5a3e2d903bb662eecaa,60335,fortaleza,CE
59ecb3cd1a0a6e1e028d208ee17a1765,8802075b15406fdd5d9de90a05da23ee,18970,chavantes,SP
1465cf4e6cd07d5dec41a750c8ef0009,057ec892ba68872e8742dc47e3727187,6322,carapicuiba,SP
ef243d0cc0bce65fe28540b16691f9d6,2323ee19bc3910dcf3b901dde33754de,11335,sao vicente,SP
4c4a5eb7bde501ed1a0e3a5297a8c949,e702e8b7b2a4233b4a1c21f457a1030e,30493,belo horizonte,MG
544ebc76a83285fd3a20c05b9d0b5b5a,1999ca62a980d1f0c69f31820b758a9c,30285,belo horizonte,MG
c558d21ca617433df233c7af51f35a08,a61a2c177e2030b5de97b141200b8603,76870,ariquemes,RO
d108157033079e1a1a7ff80773654263,3bf67d55305b73f9028d80344b68ddc4,3816,sao paulo,SP
032ecf6afa4af219d338d03dd4f80f65,1cb26e6bfd718f7434d7be2433e96c73,13419,piracicaba,SP
9d861a511b20ac6c0e95d9683fd6a657,49fca40646e3b5b1153bed3d348908d3,36240,santos dumont,MG
d83e597340744895ef969f98e040ded7,159013c84e736de25857c32b255aa06d,37500,itajuba,MG
f6aa4b1360cc4c6186561ebc2caf14bc,c9864f4701491e0dd2d49c0c8a7e98eb,4116,sao paulo,SP
a66532abc4d021fe04fa2a8e8ad63381,4ec1137be53d7dd7d058f771bbb26251,9782,sao bernardo do campo,SP
c20a0b0a67de807a8c8a8999162865d6,6f5b1cccc38bb6297590196aca87e49f,11630,ilhabela,SP
40e26a46ed470562ca16ed2d686fae4a,f3d40ec1203ff5bb4a739357b0995ddf,13068,campinas,SP
642f858f2d65c052cfa9058e21181a88,ed55471664939a48022e6319811608dc,4569,sao paulo,SP
66878a146ff0935a6889a7646958440b,1e6b1d1d9091b9b2993e08ae393ff843,8725,mogi das cruzes,SP
00b6731ea206414be73f8c73bec1951e,72061fff095d8325b311ea24e2f4a2b5,37150,carmo do rio claro,MG
77d37793778e3c3f9269674153a5303c,26eb4f8b82f2270e8deb1050c9ea5bc4,13290,louveira,SP
8def39c0823160f446eb05a81d87ebad,6a1789624e4dd9c4e708f5f886a65160,89900,sao miguel do oeste,SC
9a37a72e01b19af73e41b1491d8d9d8c,8aad7dcc119010c67a8da185ca85a38b,9240,santo andre,SP
9a4bab346d564c0b0afe5f7f5b9854f6,ff3f73a459eaabfa22e12955b7415112,89052,blumenau,SC
f705ad1fed8572316d5202c1affab472,632eaa37d51488de6b6fa518e7da9a35,7600,mairipora,SP
3c9c8e4e9569fbe4131ac258e9c58e68,fb0c543cdc40ab4770baefa75855e326,25901,mage,RJ
6c26b354ab5504cde0dc2acd7b5f43f4,e1e247c029966da1829deb0d6d689bdc,45605,itabuna,BA
dc0c77cca2f6acb682827975536a6dc7,5286f4342593aeeca93e0543ef0ac5f0,28021,campos dos goytacazes,RJ
de76e6d1ae61d169d594df213610559a,dc066efc5d97d0ddf6d4cc1794cf1fd8,18116,votorantim,SP
ab175dacdebe79d6ff8a26651a824d2e,62681000bc12644d2ad1b4e967ab69d6,31070,belo horizonte,MG
28e1c9fe318b354a59df509689129512,ae31038af445c27b99a524dccf7ef4a0,59155,parnamirim,RN
48c7a67e456b520e7f307887187458f4,f317f2dcf6f62c74d4e82246b8de2979,2712,sao paulo,SP
248df208f5f2b43913897e9789bb4ea9,af8b2d09c4aa3036566914760882f8b7,25265,duque de caxias,RJ
d9cb8278a776ac48ff885e81a08e93d7,39cdaeada25d8130a121c1f70f70c25f,11030,santos,SP
0a03d3b2becf1e6ede584a394d562c45,e39a7d7fd722668fe4c6b9873ee72638,67120,ananindeua,PA
e905991b2a4def2d46132b1101483a44,630f190c1511ce2d690cae078ce8bc23,71900,brasilia,DF
f7aab1004ed655882ef7d1478446011c,689037cc14fea584c0cf9ef5a5ed7d84,60750,fortaleza,CE
dfb09470a11a58fcc1a8cdd79d5a8dc8,5983e4b51909d0d1ca140ea6a2bca82d,20231,rio de janeiro,RJ
f61421856963437ff3a44d62eff0d656,2ef358f042e285619ef558f94dca7c43,5417,sao paulo,SP
2ef4b4c4630ad3c0f379af495307470a,110934758b1585194afe1c0134c1dd35,73270,brasilia,DF
54b2e1f570b9493018c0fc2dead80220,4bcbecbca6c9fd592cb2e0d70b9118c6,37177,guape,MG
fcf43464dc356f38b043ad3bce8b48d5,452d17fa01efca52d53c2b88c6cfc041,9572,sao caetano do sul,SP
6e9d745e62f9337dff13d0b67bc2d6fb,e184051e38203f61efc1b87fef5ea173,23545,rio de janeiro,RJ
553e55d7745de3a3f32d8d30914a3212,b431e4fa975171eec47c6e346c4dfdc2,52061,recife,PE
35d7cb8a1edf1e3b3addcee35432082f,7af497e689e8803064f56a8fb901da54,37902,passos,MG
de8ab444bbafe90954b80fd7187a2821,738cfb86b8ccf4b231f8095a8cd463aa,35200,aimores,MG
e9bdf0e4c8e93778c92370928f055cf7,cd78c2e3d49cdd5d1626459ee26294d5,19820,taruma,SP
edafb59d9c6c921ea0a8f06d3b179c8b,8beac40d60f202a69373cf2060419df4,35624,cedro do abaete,MG
cb7141b48591460e3eebb5b6db52a94e,36e7ce4e8cfa253aa98130da8a8855bd,4037,sao paulo,SP
550e1de146d423405c66111ff410936f,e18cd71e54e44b7cedb7991214b691a5,3590,sao paulo,SP
9fe0f9477c980eb8fad60ac72af89fce,c600ec98a2eae1056c996fc980dcd732,9371,maua,SP
9f9ced8eb6ca98352e7f4851b6890cd4,514ae94b968f93ea61e3e27e8efedca0,3174,sao paulo,SP
23696724436084b44582dc116c438a9c,7d2362bce7bc745d6aea91c4735b0652,15056,sao jose do rio preto,SP
cf4ce219ea3ba8dfe2b2b173c8f5d68f,3dbcf9834bc024c54979fdb525e2166e,85010,guarapuava,PR
60f940bfe3cbbe38b1f7fe69d303e768,8e2cbe0458411443853166c1a81d2f9d,3029,sao paulo,SP
c3ea664ff88d7468de59ee62516b0c55,80275de537b6a389930536433e8baed3,14802,araraquara,SP
a6d276e9c75cfeb2db5ddec9add0565e,257c88e7a3ace7aa1a5eb5677f86b5b0,96413,bage,RS
099777051fbedb21f76286089db72fba,dd5d0ea9be726f1f67631f4b61d1d498,22610,rio de janeiro,RJ
753fd6ea5bfbdb42323563c2ce2f9003,49c3c5a125938c3fd43ef3ea7c249a1c,95700,bento goncalves,RS
93f774376458d072ab89decc29df4cb4,362a9847480149ea6dda85f669ef7347,12051,taubate,SP
4630ad34019d50150570fc3252b5d83f,e2afec6f292f6700f485ca479e92e13b,89580,fraiburgo,SC
f201f8d2882fad39ea91f37ba357dc8e,a291f0619f47f63318acc68165faa087,82820,curitiba,PR
327886570f6c5d99eddb5677b1ad9c72,d5b4fce33a7ef8e6025bff334e6bbf1d,27700,vassouras,RJ
46d111fc5e3cb182e30c0200f940c0af,7fbe2666270ae3bee3dc37847b15afaf,94930,cachoeirinha,RS
c7e04083bffe04edab6d27fb982dc6cc,aae867e923db95a5af878ffec19ebd8c,2017,sao paulo,SP
2fcfc9d4b333b0b81e5d3ce23d6d0ba6,ed84bb23be6213ff342be84da0126c62,98015,cruz alta,RS
917c39bcf95bb9f97a6c0f8379314ef0,0a2b658f48dd6b980011a226cf09494d,9407,ribeirao pires,SP
3615384330cc6ab631ddd3a480440253,2aa86eae0b8c66d71038f9652e3f2897,41270,salvador,BA
f10e5fbd994c96fe6abc21c3303c9a40,6a0ff4c1287f59cf5a07a3852ba6bf7f,9580,sao caetano do sul,SP
ce84bc58b9f9dfb7fcb0b5da67c99087,12a841021b037fbe7d3c859e776ddb8b,86802,apucarana,PR
693150edb86213500719059c108a7ca4,bdf10f125e125adbd467cbca77d80ab4,47800,barreiras,BA
d75b9db917b3486c58876ce6ebe25746,2fa63db193ecb500d4058cae36026f8f,58840,pombal,PB
bce18f4149867f1f7d3e602c6240aa62,ed0d44b8aac1f466175b3f56ef30a8cb,20950,rio de janeiro,RJ
ca090843ee5ff7e0f8168d693f8b60c4,28e3b4a14a28881ebbdf5384e004d6fb,24426,sao goncalo,RJ
35bfa7ce75679810efa7d433811c6945,bb0aea12660bf8bd536b39fddbc336ee,71665,brasilia,DF
92ea14246ba314c5642045e9152b75a1,c44accd62100515eee4c93d72f232cbc,12440,pindamonhangaba,SP
b44a611059f1fdd8ddcdaea0b3f2483e,a7ca51c5d161c34444a45ff503b78b0c,64001,teresina,PI
ef71c5535a28abdda262e72781f9fa3c,f0eef6cf5547db77846878ea8a726450,6010,osasco,SP
3c9a270080ee810c3d766c0ef3868bd9,597f21c53c7411de4ca56b39542ca715,25241,duque de caxias,RJ
23bfd4316e261786deed5a08231c75bc,1df0a296f852bdf1a17b085730f4b894,11431,guaruja,SP
d531d01affc2c55769f6b9ed410d8d3c,8cf3c6e1d2c8afaab2eda3fa01d4e3d2,60455,fortaleza,CE
41bed71284d7cc85ac0654ffaffdb186,7c116ffe807ee0cb524bbe52cea68a60,26433,japeri,RJ
602cd37236aba223c5f8e60983603b3e,c77e23eaf95f4eccf648bd5f480f1ea3,48400,ribeira do pombal,BA
a3032c4334b7b245d32e2c923c2f3c86,4c00eebb1e1bbcfaafdb99184505c3e8,43700,simoes filho,BA
26fc7e710ec9bba533f8967e60f2cc5d,45ca4053806ecd0f595c633184e0ff61,18017,sorocaba,SP
2b6f9a5c8518090032e4fd1114cbdec0,44c321f7e47e5e46dd08da79f48c511b,26562,mesquita,RJ
6d2b59dfaa16e43d88fe7a306b38e17f,95d1b6f4b2e08c6a3cd29384d97b55f2,1317,sao paulo,SP
129890a15e5868e3c3a8cf15f5483a31,ad3f5857368b154b772878ef1877750e,37553,pouso alegre,MG
18cf299c9041729d3bf4dbe1be44a06a,b8cc8bf5c9c45fefbcdffa0ba61001ee,9580,sao caetano do sul,SP
478906b67f7916ba12986c386406054c,46c812ac0c89d276c6ccbe04a8817c50,8615,suzano,SP
3e8e7112a59814fe7007bb864f3cd3cb,22f63e1a065edeea0b3c245bae439326,13420,piracicaba,SP
b66b3c9110b9c8bf6d402a76fdbfbc49,98e3117841a2431959d17808f04bf23c,13212,jundiai,SP
cd315df8696253c1319ad425de037e8d,102059267b4ebc0e688b548d7dce5da7,95020,caxias do sul,RS
8d2fdef78ee20442bdfc5dca39b6562e,1c12d40bfa739d5204c498c8f9231800,45992,teixeira de freitas,BA
ac5d0349ba5fbcd6936ada5ac444dd90,64318e7cf2812fe20d69128528d52f5b,83880,rio negro,PR
5575494798cac6f28d4da41aa44b44c8,35275bb2b340c4f4a51845f26f7225da,36570,vicosa,MG
dd1506d329d9b0135855082aae3c79ac,22abb23a37bf693f3f66fecb4232c136,60340,fortaleza,CE
14bbce4168c96d7ca217983d4ce51abc,be7df55a160aac5c46effc95b232b12f,71020,brasilia,DF
1f6f75a138bb20fccae08300b42288ed,df6102faaa0dc8034009b5f53a66e2e9,22730,rio de janeiro,RJ
f4177b5dbc42c66fb42aeed49eda02e6,9479e9ef94dff59abd7b0e27e7130c67,32010,contagem,MG
5e3ac279c965c02dbe4117b6c31b7365,122ed7f7ca3936a9a39754da047797a6,13345,indaiatuba,SP
ab1696e7c2c629e56ad0edc9daf39330,ae6cc36c6ffd4f5f3908dd1391636f22,70658,brasilia,DF
77ea3ddb60c6f1eabb3a1a9a766457e6,95efa3477de9d5ee6bcacfb42a618488,20735,rio de janeiro,RJ
30cfa2d8b4d06d31dc4caab4d3364e08,1c3d5b4553fa2f3d68aa846c916e8e0f,7936,francisco morato,SP
915b040fe51ec246edf9bd062ee7da8b,a5d3bfee5b23b430b95c4ae295e1028a,13844,mogi-guacu,SP
e84f94fa6b12f28c6b6c5d241b0c6fff,ee3a4c19170d54f2adf9130df2202045,13054,campinas,SP
271e451957e108e5ff07598acd643d15,6174c144feb4942ffc96c6a17aa40321,84600,uniao da vitoria,PR
c1380a13251ab5fff46527214676054d,852d914bdf72a35330ffcb624ca9b52c,12443,pindamonhangaba,SP
e533aad62ae7a6f8dc0254352f3b6562,5ac38ef6460160424c73cac26a8bc274,56380,santa maria da boa vista,PE
40c2d7b6a7c12eac3403a30fce65d3d8,feb5c47a617972ee276d95775a34d494,73700,padre bernardo,GO
d732ff67123cfb2dc0617ef875a5962a,760bbbf19776dcbe59e0c52af5bbb091,22720,rio de janeiro,RJ
71f39c371308d132d7633895477dd307,ca77025e7201e3b30c44b472ff346268,51021,recife,PE
001028b78fd413e19704b3867c369d3a,e57a935f49ffd73b93c18eaaa04efa84,5387,sao paulo,SP
f5a4c00b35faeaa5df60b49a2a5695de,f9ac9d674ba2b542a6b9491820388c7a,88330,balneario camboriu,SC
5e6e7c5926d54f46cae7f468cd47a20f,915ed243900e2c8f011bbf6b0f2ee2bc,39705,sao joao evangelista,MG
dad2b21e16e7936b4b84162eba89a991,a1c19f4670090ac5c4ab1dff8d235866,12209,sao jose dos campos,SP
ff7216f9f6a3ddfb9650aa891caf718e,71232aba2c54eaa3bc5fba8d9c801be9,93700,campo bom,RS
d86bc7648165e5ea4dc2350d3bb291f6,b86f5690937f1eaf13acb19488d34b8a,8230,sao paulo,SP
d6055273a26289783f5cccefba271ef7,4ff9108772fac1e02227d6a56d0167b7,17011,bauru,SP
b459eb1f407840a2a6538926d141687c,35b232d8a3c40f27db7019d55ea2d1ec,14900,itapolis,SP
0dd3aa5af0cafc096682df9d2984f247,25590462defd1fd8373436ede1788639,84900,ibaiti,PR
2a2e6660c4dbee3c79deeae65a419908,30e9a737d78837aa7ec75a9332964964,37554,pouso alegre,MG
8cfc802351f91163097e12fd2168b7b6,6e6bba89d595a713045dc3d92fa6035f,26455,japeri,RJ
735910d408209bc94a6b5cba4985425f,c9a72d575d53d4335b848720dfaf8264,22610,rio de janeiro,RJ
1f468c5a64641a32137d557ade625dbf,69d93815c9ea08e83377d78cb088a295,76820,porto velho,RO
25e96ea17049e5c6afc22e3e400aae8e,86f23d17b5a5127c1aba5087edd533d8,23587,rio de janeiro,RJ
39f944145e00598d075faec0bb1f447a,7f2a3bcef7f1ac62f0020784d1986eea,36021,juiz de fora,MG
47fd546b958abf99f25c4932e57596b0,2e3f67cd87672cc4b0642aab116554e5,35661,para de minas,MG
84022f0b4a55c6fa83660c019d91ec08,29d7f781472bbb9d4c76050dee6cc80b,7400,aruja,SP
c2707c8fb97cae32e395d91109cf58dd,2991acef9d130e62674c3d85a916323c,21350,rio de janeiro,RJ
376bdeec297b1446d89c29cd03296b4e,db1a963a2ccb87f87e7f24f021052d1a,55590,ipojuca,PE
c057b961b955945b62926b5feefaf070,616ec2f13ea3c1ec4582808ab05f3251,37200,lavras,MG
b5b7b0bb1d3963a4b731c4cfc4fa716d,300f3841803da915f5300b11060a4922,81810,curitiba,PR
b28a014f45c0c421660918418a592cb7,9c9372efb0eaba42664210e312fe38c4,2318,sao paulo,SP
efe7223c61aefb57948d1a7d8d53f5f7,73671e3655d8ff8fe543826f6f883999,71572,brasilia,DF
da6cb7eef925e188185746de0a8d64a9,2dc377a4f64d8f346751c4421f35d4f8,9132,santo andre,SP
b4f0a4587f88d09521775a8b54b7f101,e66e1de62896e1bd647e32ddc4fe5bd9,35900,itabira,MG
6439ea90707454d13d653853845f5721,dec8755381b4ce5dd52a2f90f938f072,11750,peruibe,SP
a77c8e206e6c3bde8732a89968e8813a,c7e849d628375e5d006a770817872903,12237,sao jose dos campos,SP
e1275b4bca1321a1d6fe6a7ca7d7f444,c08b8ed7b875cb005a7a17765f4ffa40,22270,rio de janeiro,RJ
c6f256191c5bcc0e85e9a31ecc092638,41e373f8b7dcf58b71f63fb80cc38cb7,6243,osasco,SP
2c07700e1621617464d6252aaca9f1a6,344abd5603ff5310fdd0aa55be719873,99960,charrua,RS
1c0d78edc13c81d4b1b7a6f83fb8ea57,599cc170f396e979a4c2d8e1bc4fa18e,20271,rio de janeiro,RJ
352f63d61a5c828fb9ba41dac6beed8c,7c4b6d7739fb229acac8d8d958fe5d57,86780,florida,PR
188ce20a1f8d94228fb9aef6c25aad13,4fb7c05360acede8b9bf7df3002dfdf9,9171,santo andre,SP
2ffdb3851fb34c5c1fdfd9b9116c0103,de7463eebef1b2e7a62cc2c80bd27a26,25525,sao joao de meriti,RJ
c23229504986c0f7fc1452ce9863c611,1dba64c5f3620facb72991f144b4d9ec,16305,penapolis,SP
c5a9e09d5f12a5f872182b7c66df9676,ed469825455b360a729cd1147dd2a4e5,9230,santo andre,SP
81c3b601c6ca9c5dbe3b9a56a40a2b80,0d01490a0bd0ced6c5ced896471a5d50,35660,para de minas,MG
f018c56ce8780824e560b3d4ce8486ac,1e0fa0cd18e9433132c10ff7df409dc3,35164,ipatinga,MG
5d6004e74b751b9f762bbabc16b77bb9,d28f6dc192949c1cdd325d991ae60276,9251,santo andre,SP
36d38da46c36b3d6e53020634e2be979,abacce626346090b3362b2eff5f5fb8e,6362,carapicuiba,SP
2bbbd7df0586aaf94b0505b6f20fe05f,d544e1852841756a816e484ab10218ef,13631,pirassununga,SP
ec7d43b5e856b72f416a6e22a83d9877,a7b18eb920fd2b59c60d46e4f3848a1f,71919,brasilia,DF
2f4bb8c2fc25643fbe67ba5c85c007e7,b09098ffd861d87847889ffe667de6f3,53040,olinda,PE
e14d6fb5ebfedb959887187908dbfb8a,374c118557e479071f9f34705b3a96c1,29118,vila velha,ES
fe4d271b21fbbb8811097b6e1985193e,1b6e96ed99cb8d135efe220d761bbd67,13190,monte mor,SP
c38814c1b69f1bf87b5f261f08bdd363,e8a8f9276f51c9efb5a2ae48e6bd7c1b,22795,rio de janeiro,RJ
53aeb29dc2e7dd0d2259f60ae35c157a,d8a92bd8e13d6968d5223b505b3a0628,13504,rio claro,SP
06c72249e5daf5bac0ada54b615fba05,55ec32e63f828873da22685dcdc48fd8,13165,engenheiro coelho,SP
c01b3c4d988ecf7508a87bd501efca2e,9d8a7120b6caaa362e8fd0232d78f6cd,31330,belo horizonte,MG
ec170a8e4083fdeb7cc95a413b6a9e12,7d282a70f9dd81027d4608697926503f,13142,paulinia,SP
3d378a55242890398f31018168e1c018,a4fbe39af442e8519fa5d5fd03bff3c0,21820,rio de janeiro,RJ
c998be2593cc44f760130bd79c8353f4,d43652161ddd5440da7380ba3b0e6cb5,68925,santana,AP
dbe5db95b3cd2db16b7f1c2bdbadaca8,99e7b400886c9bc2ada6ca957f7e6fef,13503,rio claro,SP
5e93b0062ac34436d51db9baf96e111a,8f93b4a77ed604eedc3d23382426f321,41680,salvador,BA
bbec89f3ce9883659829232500271d87,55e4961112ecf48f62b785a19694ad5d,80610,curitiba,PR
70d08ac303a95dba582205ecaba9cae9,92d8d3769e33b13903af5274f6f498d8,87511,umuarama,PR
445d56034deae00d9b8d3cebd39b1757,c3a2c5e2ad55ee93af1895724ce70fae,75903,rio verde,GO
91fc66aee9f9bca24147a2fc4d15d62a,61fcaa75cd698a4a712e890e9797c38a,6170,osasco,SP
a8f1bc83f930027e3bf15692ac53d638,5debd5364ddf8981b79f6db3dae6fdc4,13333,indaiatuba,SP
b5e6afd5a41800fdf401e0272ca74655,eb803377c9315b564bdedad672039306,13289,vinhedo,SP
60c16eb41f3a799f846a7789e5ff7346,62723280acb06d0262089399552c8f20,1154,sao paulo,SP
0437042370a13825737a6b3ec892166a,dc7231ae7ea2f5af8f54965e6c999611,1508,sao paulo,SP
52f4c321b23906ab009a2ecb6ad7dced,e754668f3f7a5d516e15a2ce78c42097,89510,cacador,SC
489edc9908dfebf174395c3ca974586a,ed322112dd2c22da5d5d9dff4c6d0fb8,20081,rio de janeiro,RJ
39fe84e2145530fc79019017a9eb1db9,44f3a3b9008f3ac934ee62f011c22524,82200,curitiba,PR
0c7ba0b11923d9c8bad61bfdcd6b3b2b,34b0cd95480e55c2a701293a2b9671b3,5171,sao paulo,SP
28c8cd18a3ff842d291c265fd0972698,177014bc78f1488de6c8f665bc9499af,14025,ribeirao preto,SP
f24ec14ebe3c7e4a7dfa39e1e95fd316,b80aede67dd5614f9cd1aa33219b5b1d,13478,americana,SP
f68d5744cb72e72c346fa32a1c0916d4,39bed5bb702b35f9d4adbcbf28dc072f,13145,paulinia,SP
e1053f60223f6446d021fc034d81f5a3,a4b4827ae7bcc15149ae31e25fbe1f95,3043,sao paulo,SP
6da4a9737f336aa2e82f44bb0e868cdb,8db46442665a3e2c2addba356d0e8354,25042,duque de caxias,RJ
5956ce262b307679c49b6864c6f4d282,1e8f48ab684eb8579e95a5bb8fad91fa,5159,sao paulo,SP
4c8c7d418e7d4846f9d574b22fb89337,d358a2a13cf7996abe26067ae5c43b3d,20710,rio de janeiro,RJ
cca02c25dabdd47a2c93cd1b2391f3c9,af1918d78325998e669e30f3c37809d2,88812,criciuma,SC
585593d76e71aa8bcabac6773c2c3de7,4a2df408882c707548be413cc5a1b656,11055,santos,SP
1c1999a8f905f49cb570ee3fab3f8a40,8e0f287397a2ee65486373616cf4a75c,18080,sorocaba,SP
ee910160bbbdf7ba4b1dbd4dbc1db3ae,d55417a83a73d1702b43988e63f0731a,3613,sao paulo,SP
fef307b2eb12e7d5fb8aada30eae84f3,effa3ddcc2156bd137b576c00aeab4ff,4364,sao paulo,SP
1fd40e733da9e17e23bbfb5793a7f9cb,ecb12ceb8cada321f17ac7b0a87a3d6d,45613,itabuna,BA
80a4c819314e5ff01e66ba8780857b4e,176c21456fab655afee57b3ea9799f47,14750,pitangueiras,SP
5fceab89c281b25423f0d31ed83d8a3d,a0d437205924fa1c0211acddd717b5ce,11250,bertioga,SP
7f8c22e5445a3212d01f3f1798231136,d58fa57b6e51b474e39ceb7f5f1e91fc,29182,serra,ES
51105ebece34f2e9db16cbde7604c79f,e976616d580b3c98a1c3d86cb5609031,64002,teresina,PI
4f5b0c80c1169bcedaaccd68aa3257f6,24d46ecc9374c93de03e9120db443b70,5409,sao paulo,SP
84ccde4ae523c9ebc2eb42f7e6211e93,4735373c70fabcc3c705771f828362d7,9791,sao bernardo do campo,SP
d5f2b3f597c7ccafbb5cac0bcc3d6024,31e412b9fb766b6794724ed17a41dfa6,11065,santos,SP
c27551ee8aaa9cb6aaf2eafc91c6ecc1,11ac1cbba8488282608e9e91ce277740,13069,campinas,SP
48c3ca16bfa9844412c2eb204a6e3840,0b3cf8a9362deaf8b870d49ae61f3ca1,44006,feira de santana,BA
ae3066cd1bf4fa2aeae850db53d15c1f,d31905ed6e3ebfe42660d93aec0c4472,72812,luziania,GO
cd967398e8385d02aed76916a7a6ab9a,45b599f5af8e1b6d158503b73bf092f8,57312,arapiraca,AL
768fc1fbc64588a761d7c91844052984,b6d976529b37a9921a398fea60d5a6a4,12955,bom jesus dos perdoes,SP
8cd2b07859256908ad3bf9ae3d9ef119,139e9b262197482cdb63564b4c8ef115,4201,sao paulo,SP
4b8e43dd853460f32875d71e31d949ec,0e06af8004ffd01a3461e768f9f659aa,79390,bodoquena,MS
6c50c2547ade7275ef04878bcfec6058,5ed8f399b1b52e70b79097990eccf1ea,60840,fortaleza,CE
b91bd4717478c562a867b19421f13631,7454011232f0d577e3892ff53088a09e,6330,carapicuiba,SP
b699abc1a43849f50a8b15a9b7df2978,3f79d63e7e3a081e08233f0c8fd9352c,24415,sao goncalo,RJ
403d065ed4e3882fb44ac77fe8297132,3509c8111bbacb04f27aa58752d99b47,40255,salvador,BA
c1785b084efcd3e71a83bfa29576dae6,1682c2c899bc883a9a2f86bc5eb43f12,91750,porto alegre,RS
54f60df7bf8415b9714bd26eec037b2c,74f6539658a10da4f67bd4f9d8ea5c04,3801,sao paulo,SP
