order_id,payment_sequential,payment_type,payment_installments,payment_value
6182a6a2883cf658f3a1988d3b962361,1,credit_card,1,326.92
c3783793e341d4996dfbc614da1dee70,1,credit_card,10,157.66
9bd2f19fdebcf5928f0971caeac464d9,1,credit_card,3,369.00
f28d2797b047549663f2e82b4afbdc1e,1,credit_card,3,204.08
24da4d9782584b90078fc30af8df32ad,1,credit_card,1,26.68
0e81d9aa94c69d14faa155f1a91ed4ff,1,credit_card,3,181.60
d3a268054d5bf82a14d5c0be7ea1588c,1,credit_card,10,195.01
272d4db8440d24b59b2d409f64c5b161,1,boleto,1,95.34
7885efcad4dae013491156c565d65d50,1,credit_card,1,47.68
bac5252be9b1269976695ebd118ef43d,2,voucher,1,29.48
17110a49ae77577b41dea127fe1df35c,1,credit_card,3,159.28
caaddbb1afdea8bd329d4a63dda44f7f,1,credit_card,2,106.78
00ceda91cb2ded8570ca73e70571740a,1,debit_card,1,34.00
bb7d0e5b853f82d1aac9d4f51ec59500,1,credit_card,3,170.69
d0e60fe0d150be98baa246426889d6cb,1,credit_card,6,296.30
1b8d897de53143a7b639d4870e6e3cdf,1,credit_card,4,117.42
3f60c18dceaa348eb8891eea71a53dc1,1,credit_card,1,88.50
995b5da66f9cd51fa907e9a10e91054b,1,boleto,1,95.30
ea33cd2abf7b7fd6896e52eeb87c8ac2,1,credit_card,1,54.44
48a36f577fc4102b3e63e0f462684da4,1,credit_card,4,46.39
552dee1afe356f3a07f118a9d0741b53,1,credit_card,4,922.69
63f1ad378cef16f74bb7480a3a01e3b4,1,credit_card,1,36.76
ab2d43e519b125b08c725a685a9980bf,1,boleto,1,120.34
c950a394ee0369c853e3a1a55090e287,1,credit_card,5,70.17
2b473386b4243407da363718a2a382fa,1,credit_card,3,197.27
7fd922efa924f2c7b4f65128901590fc,1,credit_card,4,42.51
2b020fc22c27548cc22ee8447edad356,1,credit_card,1,7.10
02ebcb8b63b7e61be9514866e432d1d8,1,credit_card,4,173.27
7527dc48e587e3cc2071e727f32a2610,1,boleto,1,147.78
fa06c9f04ef55a2a43f2246a0777b7c8,1,credit_card,1,129.35
a35d19174da638cd2d36dfd54c07749f,1,credit_card,4,151.65
77197d80101ec8ad66a1e174eea411e4,1,credit_card,4,164.50
32efd401773730f7d0d1c5ae2b841465,1,debit_card,1,88.52
fc5a55031c9426c529327e0ca05096c4,1,credit_card,1,151.87
1020cbc5eb8c82f34b7d93096010ceb9,1,credit_card,1,96.96
030e9e4de3076fb365bf6549b920215a,1,credit_card,7,76.94
9344ccd01ff5fa7ec2aef0ee7e1c49c3,1,boleto,1,51.79
b677863ada4ac26c87c61f4e1ee78b85,1,boleto,1,54.37
7bd62497a7402220bd5006cec2c7b749,1,boleto,1,90.72
b6514c762752f05a469fdd8ccac51455,1,credit_card,1,85.62
b89c3dccabd368d8a4b6778c1094df6b,1,credit_card,2,106.43
ec7aa10c8aeb4f2401199c40229fdbe4,1,boleto,1,33.51
dc15c503e5d31267bef467c8c63476c4,1,credit_card,1,82.25
f7e889d34a2cae92d50c09d7689dabe7,1,boleto,1,65.71
6b4a30b5616dfc8267ae9d39b34e3a26,1,credit_card,2,285.39
52008998ed11bdd670e60f49dd40935c,1,credit_card,2,179.60
98c8189ebf8816906dd9286580008261,1,credit_card,2,177.56
4118d018e9f9582cb4a36074635913d1,1,credit_card,2,41.75
a3a97bc6e236d5351537c8f466c34dad,4,voucher,1,6.67
906749d5a54394fdebe2bbc6f2c86085,1,boleto,1,66.23
7e3e92dc3eaf5389f32da97228f7dd0e,1,credit_card,4,95.21
440b1d08fad401242f385a54ae6f0d33,1,credit_card,1,51.69
bc3f00ad0efe370a931d034fedaecf61,1,credit_card,1,57.10
a35fd7132a1518638f560fec8f10a8af,1,credit_card,8,201.83
be624b5788e2a4d4dfb9414c378c20c6,1,boleto,1,121.17
be46dcfc990766bfafdcc22141c7fb2a,1,credit_card,2,216.18
136d740adc5aa0d3ad07f279eeb5b665,1,credit_card,3,33.06
53177d318c723e378c2a2aa1e9b2ea8e,3,voucher,1,20.00
b1ef037554c96c88feab7fdb033e212f,1,credit_card,1,97.80
317ae4dbfc62c822d3176c9579b6fcf7,1,credit_card,2,36.64
ec32da64530edaf31b54d88fce2d1da7,1,credit_card,2,175.08
7b9c0feafeaa7c82184c86177f18b4e6,1,credit_card,1,97.72
8f2477c7968064db4bfc9226d1970fbf,1,credit_card,1,57.89
7665a43dfebf16e330953e78ebc5a259,1,credit_card,1,48.89
038b8c914a94247880b6a34413e74a34,1,voucher,1,33.13
aafd191085488777c9d6b1aa8335ddd7,1,boleto,1,114.57
2041c29aa52322435b0b0f604df2a44b,1,boleto,1,196.60
b517119a4cb50e6401120388ef78a576,1,credit_card,6,313.50
6e116aaaf479cdcaa8a1262489a07086,1,credit_card,1,25.87
d84a72d286117f40da5a05597f25d58d,1,credit_card,1,104.72
dc40cf72430bda627804ff38c8fa6116,1,debit_card,1,62.91
2f3da8000c481dbb2a71c9a5a756d701,1,credit_card,2,88.92
8b378967566499beb14fbb0fc0edd2ed,1,credit_card,8,410.54
847ddabc9110745bba147aa06bd1865a,1,credit_card,6,61.78
2fb597c2f772eca01b1f5c561bf6cc7b,1,credit_card,4,345.15
a2dd87f10cd0b3cdb73c6ba52e333250,1,boleto,1,64.10
753785118f46f1281ace9f302faffeb4,1,credit_card,2,502.98
97b8321bc75e9fb96dbea17675d11ee1,1,boleto,1,43.22
564d8bd235927df0c8c8bfe8ff4aee6d,1,credit_card,2,160.22
bb45e059db1abcd5cedfdacadc9abd5e,1,credit_card,1,41.87
9e94c3cecb444012ef6ee92df4ef0b0e,1,credit_card,4,97.78
2108fe70e345b53ab2c93d76d7071265,1,credit_card,4,371.15
1cfd0a0c01505644e6aa1e3c590adcb0,1,credit_card,10,148.62
544ad058c3e8e84b8839be8fccfc91b5,1,credit_card,10,545.14
dff1e9a517d39b940f6424c3fdfdbdea,2,voucher,1,45.98
1297e99de06a5ee4ea9c4b403fa8831b,1,boleto,1,218.67
fabf6de4b124e6dda46615c09ecd7476,1,credit_card,3,173.13
07dee0f0916a444098de4beea749c5e5,1,credit_card,6,151.77
8c7dfc8db40e356b09b711d9382eb60e,1,credit_card,2,35.84
e1bcc5095d07604629d0bce9477d77a9,1,credit_card,4,224.95
182fb1824c0cd548ce120c6108630e37,2,voucher,1,219.84
d178f14aa2410a12c09bfc8d10df51ad,1,credit_card,3,180.50
8af5834451865606adcc31b165d6ae54,1,boleto,1,839.77
87b732d9778eda3d298cbd97c22aba48,1,boleto,1,256.47
762955db358210db24103ff9ce1ddda7,1,credit_card,1,188.44
3f237a4d4808dafcc954a7667cd0ad0a,1,credit_card,3,106.92
d7f6ace2a350940d10999a89ceb44d72,1,credit_card,1,94.84
3d03d116b48f6fff976e1f491fec240c,1,credit_card,1,169.82
8cfa7a16b03f825c01508778166f12f1,1,credit_card,1,56.60
fa65dad1b0e818e3ccc5cb0e39231352,26,voucher,1,28.27
b0b3dc7e3c7cdba072b4e086dc5c3cec,1,credit_card,1,66.78
9f024956eb1ae4922177f88ee162e251,1,credit_card,1,59.60
62d4c5d34949afc8d73f2be9043e5ad4,1,credit_card,1,83.55
fb8d3c9c828695a80f48d03b0675ea08,1,credit_card,1,73.96
dff0f80f3b67657d2e2f3d4f086a3c0f,1,credit_card,10,542.93
3ca5e7693386a872242471df60bab834,1,credit_card,1,61.44
6a2387867f03a6f55be009812af06e75,1,credit_card,8,86.18
bf19fcb92a3fa591bed19dc3c25297f0,1,credit_card,1,75.07
21cab9105bc6c133b002932a53bcfe85,1,credit_card,2,55.63
607cf95d7f8a8c1590f421fecdf0d95c,1,credit_card,1,137.08
359d29ab40f1d5211a391308f9078c8e,1,credit_card,1,76.67
6289ee54f79f145b31d94596c21ff419,1,credit_card,2,55.50
b5156aaf024c8c29f06f62175e1ccb48,1,credit_card,1,39.10
84723155dd76b3421923b038f617954a,1,credit_card,1,43.18
686c221e73131e19a93a0acaa858b3be,1,credit_card,3,52.93
b2a7488d3bfedd8a8abd53fff6127807,1,credit_card,1,108.72
e90e7c747cb478cb9b973c929c0994e5,1,credit_card,1,98.34
cb418bb4b6115438d20b0141ed5bc9e0,1,credit_card,3,3256.14
bccfadd194f448325ed18465d140440f,1,credit_card,1,112.84
82f73104c80fa2798cb0886231932bb7,1,boleto,1,102.38
4d53d6e4655f67771de54f3c8d414ce8,1,credit_card,1,81.78
737a52582de776db2631a7d53cb29eed,1,boleto,1,61.75
2388c04ea924e96663a57113cf1d7425,1,credit_card,1,56.22
e78088a3b62d70382758f12a326a8503,1,credit_card,5,57.91
f3a72c603e97e42ea0d97763df16c64d,1,credit_card,1,91.74
30795f13abba18bf1c6866eb7fa63d52,1,credit_card,2,96.00
5c48604208ff2a0458a13f33a4c7ef1e,1,credit_card,2,57.22
66d560d1c77317086f3332a6715ac1c1,2,voucher,1,89.16
db92c37a984bfe99f6cc7cda7839c86b,1,credit_card,5,55.01
aeb656e39cc0a83dd545f079f099d7e7,1,credit_card,1,309.99
ef8243f801a15b9b4b364d15d8e9dfd6,1,credit_card,3,62.04
c2ebe69807422446d5e8edb2060da5e9,1,boleto,1,200.05
73b83fe6a84d80f819839c0f93413771,1,credit_card,6,139.49
5ea857730c2e2b2c0eb0cf640d586126,1,credit_card,1,166.90
0be10063ab25316efa10537954a8c7b5,1,credit_card,1,39.85
bfb517ecdbd8ef8716f682931140acb0,1,credit_card,5,52.38
6a0c96e8fd6d1c42bbfa1f5d49f3d3cb,4,voucher,1,64.25
c9c861f958460742bade4f8d297e4d6f,1,credit_card,8,260.00
9f2c42d6f142a06f2c575576ad53adb3,1,credit_card,2,146.40
6d6491e68b2e416f68ec6e23e004d3a3,1,credit_card,8,154.26
e3c2135c38233042e0bfa35a97882582,1,credit_card,1,27.69
8672c44699294d90098cc4ba2441d317,1,credit_card,1,94.66
b9f99c9c33ee2bec41a8a975e57fb7b0,1,credit_card,5,53.62
e298159aa5f22e9d556add24a66be952,1,credit_card,1,119.27
f75af398a39ffa0d9488c740a4b259cb,1,credit_card,3,214.59
df7301747236cf5a68212214f64959ca,1,boleto,1,54.00
b95b6670f71063249d81bebc3607e5d8,1,credit_card,1,83.60
0528d983de4118f6b36d55e407d24f94,1,credit_card,4,84.79
0097aafe2a01dd54e39888976160c377,1,boleto,1,70.59
d2f2458326a050b121e7acd0e3506d8d,1,credit_card,10,296.61
c0c735876359d7431dbd45a8fb0e238b,1,credit_card,1,173.67
06ae7271902bbb087fc093137fee6e81,1,boleto,1,96.80
47f04d07b8f03a7a5d7a034d80cd257f,1,credit_card,6,171.84
49e19ca07e42bde08630a08e50ad980e,1,credit_card,10,133.25
649d437623f7e3876334425683ecb20b,1,boleto,1,75.03
8639704c24e02476092cfccc3d4fcda5,1,credit_card,3,114.58
8c3b7297f4d519ec5e4dc1f72b6165b1,1,credit_card,1,35.77
8fa4c1bf3c1b27d1349e2aa934aed53f,1,credit_card,6,181.66
a6145b6681d0b1556afbcf25131f2952,1,credit_card,4,175.16
ab99e730d7d27b4d197f5cae9303170f,1,credit_card,4,46.95
9e48259dcc212e0343e11086490f15f8,1,boleto,1,176.88
1d5a37ac3dadde6a732db74ecb91e107,2,voucher,1,20.00
9eef6fbd3c1570d54a395d4776cc233c,1,boleto,1,228.24
3fd1a0108718230e45ed596af3c04ab7,1,credit_card,3,600.00
40eccc6e24dab20604e730a4245b38fe,1,credit_card,3,35.00
f4876f420f5259535a7521bbc6358278,1,credit_card,9,98.72
d889189b765c3c0257ebfbb1ddc34770,1,credit_card,8,457.08
a4b276bd4a9eba543ec90cdf29a67308,1,credit_card,3,79.24
76754c0e642c8f99a8c3fcb8a14ac700,1,credit_card,15,1471.51
9d92d6b679a62c069b6c7d7ecc1a4b90,1,credit_card,8,845.81
c8c13c8c58d62b12f9df992a5fb5710c,1,credit_card,2,27.77
85cf5eb6282df443f5677863fa7e660b,1,credit_card,1,61.08
8bc81ec47c8188753c5c4170dff3e36f,1,credit_card,1,48.61
cf46c4a1a3f077bf5cd7e232b9bfb796,1,credit_card,2,87.26
5fb184d57598bf4e6e126258d3cca7cb,1,credit_card,1,86.02
676997dac4c289c241276214efc7839e,1,credit_card,10,360.89
6b1b8ac3b7a9f8088825fa1152811b1f,1,credit_card,1,77.57
c1e9744452fb7f55208a14610436019c,1,credit_card,1,37.37
0b8558ffb8ef05e5abef8d7bf4a95884,1,credit_card,1,89.25
2ac259040ff5632c80a28851fb876996,1,credit_card,3,175.60
b69246cbe19ece82f41f3343cb25999c,1,credit_card,3,31.77
44d8d6537512d2e5754fb6b3c19b602c,1,boleto,1,217.64
fa65dad1b0e818e3ccc5cb0e39231352,17,voucher,1,3.72
5bc2858d960c9a5452d2f76492bfd948,1,boleto,1,71.67
51119a98965b7d1f2fee96f39ad86695,1,credit_card,1,447.24
356ba836fa22451d49ef0c3eb18a3e09,1,credit_card,2,715.32
0e64b89242bbb62b8ea29c57fc8073fb,1,credit_card,10,166.99
b924118c3a34d6bc9287362a7dc8fbc6,1,credit_card,1,75.53
7f33b2f7072ae341ce1f0f20a6d9e9ab,1,credit_card,10,215.01
a7bb712415c546b9e2576faddd6ac5b1,1,credit_card,10,711.07
5af38cdf3451e948f042e40336b0082e,1,boleto,1,85.18
d99ec4acbeb86fccf934f257ebd6baa3,1,credit_card,1,125.42
f5af86a3bea41e5daef5c06e7a02ad2e,1,credit_card,1,121.51
e0dbe64f00bd054951b1981f99a58f4b,1,credit_card,3,35.00
9447fa0766ef67494824cbbdc2d58bcf,1,credit_card,1,62.69
f400946403a78fdd034cf522d3f85512,1,credit_card,1,65.36
e70116b2aaa3b5a9ad56b97a2c4797c7,1,credit_card,5,330.13
7c17ce8cf9a32d634076a4b31ab03f8a,1,boleto,1,34.09
b052e6909e7bb217c24f5ac9225176bd,1,credit_card,1,32.04
a7c8f80297142bb722fe6d1bda6f5fe6,1,credit_card,2,179.32
3fc128a8f984d127ab677a04ade63121,1,credit_card,3,221.79
7556c85b16f3a5e87b5f96a42778b7a5,1,credit_card,1,85.82
0fb5f1722ce814b29e3fb1a5286a7684,1,boleto,1,59.98
ec0a8fddc4bad60fdede680f197bfc8a,1,credit_card,6,213.54
44551b161630b0e90e73ed35fafb4268,1,credit_card,2,67.04
dfee867c0e46410af48a712d2a4fa179,1,credit_card,5,54.10
33b29e8bd147f9f03bccfbfb72aeb3ee,1,credit_card,3,32.38
c081663d30ea7be7a682297870e2ad02,1,credit_card,5,78.20
dc523b270be716d338c2fbc9a4bcdfc3,1,credit_card,1,73.34
467fe7e72b99534adc114568a39c8102,1,credit_card,1,40.17
39fdb37dae517d0d4185d590337aff82,1,credit_card,7,171.63
d2fc2b831fe2ab8c9105c66246c93802,1,credit_card,1,142.31
ce7f20b493bdd502a0443f39ad764684,1,credit_card,10,135.00
a4714070c2ecaca755290f99b0726878,1,boleto,1,99.33
68a55342d14fa00a20d909260f000545,1,credit_card,2,62.37
f8711e1ed6430a40651f6613544e52c3,1,credit_card,2,121.49
6d55fe3b32304e2b54494df5d44379e8,1,credit_card,1,77.11
a208f1b14dd7bd4f2830243124d9714f,1,credit_card,4,118.57
a1a11a4a2c9a4745ef09bc18e053b51a,1,credit_card,8,1430.91
233868ed9e2f9399d292289f27bc2993,2,voucher,1,33.03
f4d74c1de6a7dd6cdaa7e10221fbae2a,1,credit_card,1,64.86
1c75d337e19f5c35ad9fd80d51153208,1,credit_card,3,79.58
26343e0890fb597a7d91a607455a44fa,1,credit_card,6,406.04
e4e462ff0798860b3e1e34b1a433dd72,1,boleto,1,29.77
f04ae1f604432b5ac75c8a2a2e42b548,1,boleto,1,159.15
76d8b3b6bdf825ebc88bd1b2aa81f65c,1,credit_card,2,210.99
3c58bffb70dcf45f12bdf66a3c215905,7,voucher,1,11.59
2bd0f8bf1cb2f7cd2197525cc1a0b03b,1,credit_card,8,118.93
416f4d86856fe1ce4eece8bb4e38cdb6,1,credit_card,8,265.50
b36db5f5ccb37354e4ea2e637d9058c7,1,boleto,1,245.59
6cf8530b5b6d67f4090e16f6ef4a4c76,1,credit_card,5,53.10
9105e733a6a8fcccf4fced822e1a67ae,1,boleto,1,102.48
22eed40bee218240dc8862ed7fcf4bb5,1,credit_card,2,93.19
e87d63870bcff2f72abfc64454bfff05,1,credit_card,2,24.35
22882da9de4f8ee939d10cce52374f55,1,credit_card,1,53.27
1a2582ca80feaaf937cc94d437ba1635,1,credit_card,1,69.90
1e605726b99a5ab7e1cbe02875e3ee46,1,credit_card,1,112.55
815870a80fd96370919e0d7d0d117412,1,credit_card,6,225.25
1cd8d1567debd198821fe9d46d99b5b1,1,credit_card,13,130.00
43deb523bd34a18110a37cdbfbd79096,1,credit_card,1,125.90
609fe250465553b45a01fc8de7109383,1,boleto,1,38.41
2bb1a4f728190ce6d581058525ed83ba,1,credit_card,1,37.85
36d2de07c140425e7bd617c3665b5f80,1,credit_card,6,77.97
37a9cd356ab386c137066c705c927937,1,credit_card,3,164.79
9ad7086ce39a4ffd4dd9b890f0578217,1,boleto,1,327.76
92a410c4261cd2c3a4d1a865ef3ba431,1,credit_card,1,38.68
71853944ebfe6bd5f5de0302cba14354,3,voucher,1,16.13
eccf3572dd199488a18da264de60e1b0,1,credit_card,2,92.68
b8b6fc684620d7c82ae7a4435e8d6a90,1,credit_card,8,593.67
e6b23db78d4473c921fb9315e04b5c0f,1,credit_card,3,65.14
3fed89335b07739e36d2b4680ce3e900,1,credit_card,1,63.83
55b961963d4c9e193651ea6c3dc6c8df,1,credit_card,1,32.77
851a1bb94704004cc93ad2edd7f6454c,1,credit_card,1,76.02
a601a8f0f146d6c5689c436aaabfdbb4,1,credit_card,6,217.00
08d61eb463e165c095e7de595a773d90,1,credit_card,2,164.07
61d430273ff1e88f2944acb53e99eab5,1,credit_card,3,192.28
a8e07b5f89eea93b13c38bab2e06b185,1,credit_card,2,170.28
d4922affdd87d3e42657243354c7acd1,1,credit_card,1,58.95
d53cd7a9ac75ec82c356f175ab8a848f,1,credit_card,1,41.34
103de323ece563a1012b4b6adf5a81b2,1,boleto,1,114.67
ffe1f3d903f7d8189c55f1e52438f593,1,credit_card,1,80.10
9c37d94303e95d233a4608dabc34f802,1,credit_card,1,74.10
7a11a4388ec8fa8d1f52220d47de5a58,1,credit_card,1,27.62
1b8b5038e6822fac27ec53fcc6c2cdd0,1,credit_card,8,87.08
e470c6e4248f6c0e6b0c0567de82123f,1,credit_card,1,37.69
deb65bf7b9297aaa6cb47853deed4e0b,1,credit_card,8,188.93
99ca8b25a7b584ec1b48b0a857a9211b,1,voucher,1,110.26
b4785764380c08de311002f4a12e034b,1,credit_card,1,55.97
b03614607ed7a36258b150150b1e898b,1,credit_card,10,599.18
520563861deb0acf3b7ab8295ced6e01,1,boleto,1,169.01
1fc9d04a738b6f63d5803e444c2228c8,1,credit_card,1,113.89
18f8b3e1a7797e67b49cfda3d02896f3,1,credit_card,1,33.00
bea9b92d7a14b236b96eb9fc71c28e02,1,credit_card,1,40.22
ae2d40bcce219afed2410275946c8eb3,1,credit_card,6,300.28
b869d5e47a11e0ef5dda1edf492e8c69,1,credit_card,3,57.99
5f32fe4a0180fa919a3a01ec75e5ba12,4,voucher,1,29.57
9fdc5868fa877dc622545834921b69ab,1,boleto,1,67.36
6cf9278559172d523d1fbcf08988418c,1,credit_card,6,136.79
746b06a44d14deca5f655b036a47ed0f,1,credit_card,3,38.62
54ea7642b27bcfa4142c92f475f28384,1,credit_card,7,187.08
a29af77084743dcf5b484cd0c19daa9b,1,credit_card,8,123.42
73df5d6adbeea12c8ae03df93f346e86,8,voucher,1,11.73
697789906708747b503c167370b963dd,1,credit_card,2,47.05
cd5c3847a5c93d505f96c0ffca7f3a24,1,credit_card,8,195.00
4bb9f56f9fdb757c77ec38c0989cba4e,1,credit_card,12,159.52
c65ca254bd0c624c11dd60d92955c989,1,credit_card,2,137.08
917d66c0042ba4ce09a08ed7023da134,1,credit_card,8,369.60
12c8a9b7b11a8922911c9ecf62dc0aa7,1,credit_card,4,113.15
8008c307d21d33e78369fd1ee6cb1284,1,credit_card,1,45.23
a7736098008bf1d6c7f3e9e72ca06081,1,credit_card,7,229.24
9f2c1798fe24e69bf3317bc7b319c96c,1,boleto,1,74.46
2576b4cacdd8011f190642f9c42d1522,1,credit_card,1,48.95
50cbc0ce14ba62ab76c2c353dbf6bb7d,2,voucher,1,195.34
401ecf90579c9023a8f503e3a58cfa77,2,voucher,1,20.00
5520cb02f3be1a666c327b7357e7da18,1,boleto,1,44.14
7436f90385ad44df26975c86ee59e085,1,credit_card,2,29.77
bed4f7a218b7a0b93f1bd6dc0fc8e640,1,credit_card,1,21.43
1f40ace91ba066aaaeb2a36066eb5391,1,boleto,1,42.68
746aa06bf2958c834fce5348ecc31ed2,1,credit_card,1,238.96
dbf6b190a7df1df00c6afaf326098789,1,credit_card,1,53.72
fb436a0beef49b493351afe287150239,1,credit_card,4,161.90
6f38fec8657ada8f58c577f4a4d772f9,1,credit_card,3,59.56
077934ed5527f66c12ae98ad498190e1,1,boleto,1,123.99
3b2cfa22d9226264ad6c05510c4a3ef3,1,credit_card,10,294.70
8f81a4191bcbef23cdd139470cb50dda,1,credit_card,10,334.78
36dc666b3287023e11e5497252e98707,1,credit_card,1,84.18
1ed0026cd10a75c686a9caab448154d3,2,voucher,1,11.31
789adcff38193883a280acd712ebe2de,1,credit_card,2,169.92
755b35cd526f3b62950a990cd6ca1207,1,credit_card,6,172.84
7c3028f340bf35d728e7c42b911f30b9,1,credit_card,2,206.50
b6bd1268edd63fffeca68296b0abbb27,1,credit_card,2,52.60
677c865b89aa97e7dbeb4bfbb50bbcfd,1,credit_card,9,92.86
2b33526ad18e84975c07ed2d5e513b3c,1,credit_card,2,97.61
d42c3af33e0f04b3d5f012b6559e70c9,1,credit_card,4,104.70
e13fd2b405c7a3685ff6214f38b86e79,1,boleto,1,93.07
b2453a27c249d949fd6f169dcbaa6512,1,credit_card,1,81.15
a0f6c7ae15be8d8d8a0bb051bd84313c,1,credit_card,8,394.06
8e401549ad1337dd0ac5ca3eab054c5c,1,credit_card,2,75.53
de9df170e0b97a46f12f9bc8eca0e0b7,1,credit_card,1,35.42
60022778f5467e9ba090ac42f6739e90,1,credit_card,1,44.00
0686d4f89fdf2b3625aa705b7ed7ac95,1,credit_card,1,74.41
cf014dc8804713618176fc95af41b221,4,voucher,1,0.56
21f81def80da96111c7afeeab35f9513,1,credit_card,2,61.14
ea28640cffa87eb4e40d8c864fb46aae,1,boleto,1,61.82
f7989b055ad44545882357110ce31a88,1,credit_card,1,51.63
6903c26b793d77caa16eb23e3d238ceb,1,credit_card,5,129.43
729d9f027372df3ee5c4f2d727e02618,1,credit_card,2,58.23
0bb931d01ae91d63c98608e9125c1c1d,1,credit_card,8,338.64
a38c0e50b66c0d87a55e783e07f8b1aa,1,credit_card,3,191.58
4bfcba9e084f46c8e3cb49b0fa6e6159,2,voucher,1,50.00
0d2ab5712ce82b9059da04a32ded871c,1,credit_card,4,143.83
87fbaf80a5baf8a4b61821115117f999,1,credit_card,1,36.09
8745becbbbd36c57276dc93fed8bbe1c,1,credit_card,1,93.66
3c3757e099924a1ef846889be651f146,1,boleto,1,317.07
2b70ebd5decca916c54070ce4d12c91f,1,credit_card,1,43.00
bd4408025e544757842c962993ff7104,1,credit_card,8,196.26
5cebddc9f18e00d1cdbc79c8b456a0d1,1,credit_card,1,181.60
cbb0c16aad97026473749dae23084e7c,1,credit_card,1,229.16
3c8c8b2ae428da4a2bd9c4547354630c,1,credit_card,1,8.85
1eebc0c973e9abb0501e146fcc74b081,1,credit_card,3,186.41
dfd3b2df64ce5d1f5378d2e211743bbc,1,boleto,1,105.86
4244beeae3f68e6527250aa88ea5346c,1,credit_card,4,223.50
debb380bff081efeb2ff173f8920ed04,1,credit_card,5,51.64
942a2811a7a6e202eec1790c6b69be88,1,credit_card,10,203.78
4dbb5ab859405ac1cb171f7cd93e7f3a,1,voucher,1,47.00
95fe755116ad2d52358bfd8c4cb5d562,1,credit_card,3,35.00
7958d9e7f3083099780539e0054d0c54,1,boleto,1,48.08
555761ab2426364f42e9e018047df4e0,1,credit_card,2,113.17
8cb4af66a9f35f0578f7fe7f325bb06b,1,credit_card,1,40.48
b8b8d73455ada889914390847d5e90b8,1,boleto,1,152.41
ca8ff03738f16d623d89e6d57e54715c,1,credit_card,2,66.33
3aa38f8fbcbf77b040c2e68ef4458108,1,credit_card,1,32.63
97924f1c7fa9c3a669ecea8534dfc457,1,credit_card,2,47.05
66af1a84775ac248038f2795aef60af5,1,credit_card,2,118.58
6051e6d3da9a50b7325cbe9c81025062,1,credit_card,2,258.50
685e7e3eaffdd604a628eb6e0dbee88e,1,credit_card,3,962.82
4186a838a13b7e0dfd69cc58cb89f012,1,credit_card,1,55.01
68c76c01adcebe5c1bd51c0aa817bb76,1,credit_card,1,143.20
067d7f81fe42137dd925344dceb47d20,1,credit_card,8,83.41
8a9cc5b8aa4fc0941dff1d405e1b25dc,1,credit_card,1,94.25
ed5d7387a2587321c48d376aaea806d3,1,credit_card,10,128.17
2927b6be262c5528b8135e5d330c00f9,2,voucher,1,19.82
d9c720e3a638349cc85d8f2f1eff6ab7,1,credit_card,2,21.38
62feb97e08fa0615b190edb7e35e6f2a,1,credit_card,2,203.08
b9930364db10972dbd6d278d5d7cef98,1,debit_card,1,148.22
b669dbb8187ebd3a27a9d710d9e53194,1,credit_card,10,154.42
82459b5637153cf097d689a943d750ce,1,boleto,1,118.28
4b2113709e5d5f3760113b4a980cc88d,1,credit_card,4,244.17
5d8955bd4f20188cffeee997c68e0244,1,credit_card,6,175.25
c079346814755dff5a0ae3d455a117c1,1,debit_card,1,37.75
0c51fc08a502b9c73f0476234f991613,1,credit_card,5,88.78
6c80694f60ad5694975dc614b2a7e723,1,credit_card,1,199.80
9ffb8109facce85e8fca8e404bbc584c,1,boleto,1,112.20
c41052b3d56ec6a841c5b54af9845a32,1,credit_card,1,125.18
9e9dff165f74d5e8c1fb7866d6882a24,1,credit_card,2,186.34
d2adc517116e216add8b6f5b45c3b84e,1,credit_card,5,63.99
05c30545ba4331e04ae0de1523bb41f4,1,credit_card,4,44.41
d9f44a4c9cc80a15b120c0d93b195105,1,credit_card,3,144.21
b6de63fa8c62aeba6eb781539030a825,1,credit_card,1,89.88
638a96eb38b5a57ca8cd099c1964842d,1,boleto,1,413.15
ad027a119833cf7571f234523b2c5522,1,credit_card,3,86.15
29b199897e15bd5a4b501cf5eee8b948,1,credit_card,2,145.14
67d748688b1f3b7e4ecfd613adf5382d,1,credit_card,6,365.52
0198e0de42189b3941d46857a87fac91,1,debit_card,1,65.71
7eddb5687b87b586fd0b69083ad64b43,1,voucher,1,97.78
49e4b99628268d2b4f089f0662e13195,1,credit_card,1,60.26
dd50addabe54a9c924c82e73c4daac41,1,credit_card,8,138.39
0009792311464db532ff765bf7b182ae,1,boleto,1,127.55
d448de8241268ed4ffd2e0fd2c3c49b2,1,debit_card,1,81.74
3859925b9b809beadf83a70aabfca3ce,1,boleto,1,74.46
7bb9a1e9e98af42c684ed6e737d0209e,1,credit_card,2,75.01
8a7b84dec7fc7df583a40c69e47d7774,1,credit_card,3,60.01
b59ded0e2e4eb91f0a599b177a267f30,1,credit_card,1,274.61
b9ae8347ff0acee82f6bc8eea0067eb8,1,credit_card,1,113.15
40c1597a3bf7628a0c70b7aeb1cb9c51,1,credit_card,10,158.83
e6a4162f7f405ec6791befb1652846ba,1,credit_card,2,655.55
5585e904baf149821491997c9499628b,1,credit_card,4,47.69
33d949de3be3df6e3cf017b6ec4aae4c,1,credit_card,10,180.95
87535fa56878c9268e33726aa9085de4,1,credit_card,4,100.95
1a7f6ae87826fbacf57f362f73549869,1,credit_card,10,183.43
